% Daily baseline values on the 08A scale
% Created 10-Jul-2016 08:38:45
%
% The CO2 data here are daily baseline averages.  The file contains all
% valid readings, with missing values denoted by NaN.  The data used to
% calculate the daily averages have been screened to eliminate local
% influences, such as the impacts of downslope vegetation  or volcanic
% fumaroles, on the record.
%
% We provide these data primarily for the users interested in subweekly or
% finer-scale variability. For users interested primarily in longer-term
% variability, we recommend using standard weekly or monthly products which
% are more authoritative on these longer time scales.  The standard weekly and
% monthly products are located at:
%
% http://scrippsco2.ucsd.edu/data/atmospheric_co2/
%
% Further details on these this high resolution dataset can be found in the
% technical report:
%
% Walker, S. J., R. F. Keeling and S. C. Piper
% (2016). Reconstruction of the Mauna Loa Carbon Dioxide Record using
% High Frequency APC Data from 1958 through 2004. La Jolla, California,
% Scripps Institution of Oceanography: 1-17.
%
%
%
% Yr    - Year
% Mn    - Month
% Dy    - Day
% CO2   - CO2 baseline value
% NB    - Number of hourly averages in the baseline
% scale - Calibration scale code
%
% Yr, Mn, Dy,    CO2, NB, scale
1968, 11, 02, 320.70,  9, 8.1
1968, 11, 03, 320.89, 17, 8.1
1968, 11, 04, 320.87,  8, 8.1
1968, 11, 05, 321.04,  1, 8.1
1968, 11, 06, 320.96,  6, 8.1
1968, 11, 07, 320.88,  1, 8.1
1968, 11, 08, 320.67, 13, 8.1
1968, 11, 09, 320.83,  8, 8.1
1968, 11, 10, 320.89,  7, 8.1
1968, 11, 11, 321.06, 10, 8.1
1968, 11, 12,    NaN,  0, 8.1
1968, 11, 13,    NaN,  0, 8.1
1968, 11, 14, 321.20,  8, 8.1
1968, 11, 15, 321.22,  5, 8.1
1968, 11, 16, 321.38, 13, 8.1
1968, 11, 17, 321.50, 12, 8.1
1968, 11, 18, 321.53, 17, 8.1
1968, 11, 19, 321.54, 17, 8.1
1968, 11, 20, 321.23,  8, 8.1
1968, 11, 21,    NaN,  0, 8.1
1968, 11, 22, 322.00,  6, 8.1
1968, 11, 23, 321.82, 15, 8.1
1968, 11, 24, 321.78, 15, 8.1
1968, 11, 25, 322.21, 10, 8.1
1968, 11, 26,    NaN,  0, 8.1
1968, 11, 27,    NaN,  0, 8.1
1968, 11, 28, 321.45,  5, 8.1
1968, 11, 29, 321.65,  8, 8.1
1968, 11, 30, 322.39, 14, 8.1
1968, 12, 01, 322.52,  9, 8.1
1968, 12, 02, 322.45,  2, 8.1
1968, 12, 03, 322.34, 19, 8.1
1968, 12, 04, 322.24,  6, 8.1
1968, 12, 05,    NaN,  0, 8.1
1968, 12, 06,    NaN,  0, 8.1
1968, 12, 07,    NaN,  0, 8.1
1968, 12, 08, 322.44,  5, 8.1
1968, 12, 09, 322.49,  5, 8.1
1968, 12, 10, 322.51,  9, 8.1
1968, 12, 11, 322.57,  2, 8.1
1968, 12, 12, 323.04,  2, 8.1
1968, 12, 13, 323.19, 17, 8.1
1968, 12, 14, 322.83,  8, 8.1
1968, 12, 15,    NaN,  0, 8.1
1968, 12, 16, 323.83,  5, 8.1
1968, 12, 17, 323.54, 13, 8.1
1968, 12, 18, 323.31, 12, 8.1
1968, 12, 19, 323.77, 12, 8.1
1968, 12, 20, 323.51,  7, 8.1
1968, 12, 21, 323.22,  4, 8.1
1968, 12, 22, 323.20,  7, 8.1
1968, 12, 23,    NaN,  0, 8.1
1968, 12, 24,    NaN,  0, 8.1
1968, 12, 25,    NaN,  0, 8.1
1968, 12, 26,    NaN,  0, 8.1
1968, 12, 27,    NaN,  0, 8.1
1968, 12, 28,    NaN,  0, 8.1
1968, 12, 29,    NaN,  0, 8.1
1968, 12, 30,    NaN,  0, 8.1
1968, 12, 31,    NaN,  0, 8.1
1969, 01, 01,    NaN,  0, 8.1
1969, 01, 02,    NaN,  0, 8.1
1969, 01, 03, 324.00,  8, 8.1
1969, 01, 04,    NaN,  0, 8.1
1969, 01, 05,    NaN,  0, 8.1
1969, 01, 06,    NaN,  0, 8.1
1969, 01, 07,    NaN,  0, 8.1
1969, 01, 08,    NaN,  0, 8.1
1969, 01, 09,    NaN,  0, 8.1
1969, 01, 10,    NaN,  0, 8.1
1969, 01, 11, 324.58,  7, 8.1
1969, 01, 12,    NaN,  0, 8.1
1969, 01, 13,    NaN,  0, 8.1
1969, 01, 14,    NaN,  0, 8.1
1969, 01, 15, 324.95, 10, 8.1
1969, 01, 16, 325.87,  1, 8.1
1969, 01, 17, 324.70, 15, 8.1
1969, 01, 18, 324.34, 20, 8.1
1969, 01, 19, 324.61, 14, 8.1
1969, 01, 20, 324.47, 17, 8.1
1969, 01, 21, 324.49,  9, 8.1
1969, 01, 22, 324.43, 15, 8.1
1969, 01, 23, 324.44,  8, 8.1
1969, 01, 24, 324.48, 12, 8.1
1969, 01, 25, 324.22, 11, 8.1
1969, 01, 26, 324.25, 12, 8.1
1969, 01, 27, 323.99, 18, 8.1
1969, 01, 28, 323.71, 19, 8.1
1969, 01, 29, 324.27, 20, 8.1
1969, 01, 30, 324.36,  9, 8.1
1969, 01, 31,    NaN,  0, 8.1
1969, 02, 01,    NaN,  0, 8.1
1969, 02, 02, 324.25,  7, 8.1
1969, 02, 03, 324.33, 10, 8.1
1969, 02, 04, 323.82,  8, 8.1
1969, 02, 05, 324.07,  5, 8.1
1969, 02, 06, 323.97,  9, 8.1
1969, 02, 07, 323.77,  2, 8.1
1969, 02, 08, 323.78,  4, 8.1
1969, 02, 09, 323.73, 14, 8.1
1969, 02, 10, 323.39, 10, 8.1
1969, 02, 11, 323.65,  8, 8.1
1969, 02, 12,    NaN,  0, 8.1
1969, 02, 13,    NaN,  0, 8.1
1969, 02, 14,    NaN,  0, 8.1
1969, 02, 15,    NaN,  0, 8.1
1969, 02, 16, 323.81,  8, 8.1
1969, 02, 17, 324.04,  9, 8.1
1969, 02, 18, 325.22,  3, 8.1
1969, 02, 19, 325.31,  9, 8.1
1969, 02, 20, 325.15,  8, 8.1
1969, 02, 21, 324.69,  8, 8.1
1969, 02, 22, 324.46,  8, 8.1
1969, 02, 23,    NaN,  0, 8.1
1969, 02, 24,    NaN,  0, 8.1
1969, 02, 25, 324.41,  4, 8.1
1969, 02, 26, 324.58,  6, 8.1
1969, 02, 27,    NaN,  0, 8.1
1969, 02, 28,    NaN,  0, 8.1
1969, 03, 01,    NaN,  0, 8.1
1969, 03, 02, 324.65, 10, 8.1
1969, 03, 03, 324.80, 15, 8.1
1969, 03, 04, 324.84, 17, 8.1
1969, 03, 05, 325.17,  6, 8.1
1969, 03, 06, 325.42,  7, 8.1
1969, 03, 07, 325.57,  8, 8.1
1969, 03, 08, 325.27,  7, 8.1
1969, 03, 09, 325.32,  2, 8.1
1969, 03, 10, 325.38,  7, 8.1
1969, 03, 11, 325.17, 12, 8.1
1969, 03, 12, 325.27,  6, 8.1
1969, 03, 13, 326.65,  2, 8.1
1969, 03, 14, 326.59,  6, 8.1
1969, 03, 15, 325.87,  8, 8.1
1969, 03, 16, 326.01,  9, 8.1
1969, 03, 17, 324.91,  7, 8.1
1969, 03, 18, 325.04,  1, 8.1
1969, 03, 19, 325.59,  6, 8.1
1969, 03, 20, 325.38, 15, 8.1
1969, 03, 21, 325.87, 14, 8.1
1969, 03, 22, 325.85,  9, 8.1
1969, 03, 23, 326.74,  2, 8.1
1969, 03, 24, 326.80,  6, 8.1
1969, 03, 25,    NaN,  0, 8.1
1969, 03, 26,    NaN,  0, 8.1
1969, 03, 27,    NaN,  0, 8.1
1969, 03, 28, 325.95,  7, 8.1
1969, 03, 29,    NaN,  0, 8.1
1969, 03, 30, 324.93,  1, 8.1
1969, 03, 31,    NaN,  0, 8.1
1969, 04, 01, 325.96,  9, 8.1
1969, 04, 02, 326.04,  9, 8.1
1969, 04, 03, 326.25, 14, 8.1
1969, 04, 04, 326.15, 10, 8.1
1969, 04, 05, 326.37, 21, 8.1
1969, 04, 06, 326.43, 11, 8.1
1969, 04, 07, 328.81,  5, 8.1
1969, 04, 08, 327.61, 15, 8.1
1969, 04, 09, 326.89,  5, 8.1
1969, 04, 10, 327.06,  1, 8.1
1969, 04, 11, 326.95, 14, 8.1
1969, 04, 12, 326.99, 14, 8.1
1969, 04, 13, 327.28,  3, 8.1
1969, 04, 14, 326.53,  5, 8.1
1969, 04, 15, 326.84, 10, 8.1
1969, 04, 16, 326.99,  7, 8.1
1969, 04, 17, 327.11,  1, 8.1
1969, 04, 18, 326.93,  8, 8.1
1969, 04, 19, 326.68, 10, 8.1
1969, 04, 20,    NaN,  0, 8.1
1969, 04, 21, 326.33,  8, 8.1
1969, 04, 22,    NaN,  0, 8.1
1969, 04, 23, 326.16,  3, 8.1
1969, 04, 24, 326.03, 12, 8.1
1969, 04, 25, 326.34,  8, 8.1
1969, 04, 26, 326.42, 11, 8.1
1969, 04, 27, 326.90,  9, 8.1
1969, 04, 28, 326.72,  7, 8.1
1969, 04, 29, 327.12, 15, 8.1
1969, 04, 30,    NaN,  0, 8.1
1969, 05, 01, 327.56,  6, 8.1
1969, 05, 02, 327.42,  7, 8.1
1969, 05, 03, 327.22,  9, 8.1
1969, 05, 04,    NaN,  0, 8.1
1969, 05, 05, 328.16,  2, 8.1
1969, 05, 06, 327.86, 10, 8.1
1969, 05, 07, 327.56, 12, 8.1
1969, 05, 08, 326.98,  2, 8.1
1969, 05, 09, 327.80,  7, 8.1
1969, 05, 10,    NaN,  0, 8.1
1969, 05, 11,    NaN,  0, 8.1
1969, 05, 12, 327.29,  5, 8.1
1969, 05, 13, 327.13, 16, 8.1
1969, 05, 14, 326.84, 15, 8.1
1969, 05, 15, 326.45, 10, 8.1
1969, 05, 16,    NaN,  0, 8.1
1969, 05, 17, 327.13, 12, 8.1
1969, 05, 18, 327.04, 12, 8.1
1969, 05, 19, 327.03,  7, 8.1
1969, 05, 20, 326.91, 17, 8.1
1969, 05, 21, 326.05, 18, 8.1
1969, 05, 22,    NaN,  0, 8.1
1969, 05, 23, 325.74,  3, 8.1
1969, 05, 24, 326.18, 10, 8.1
1969, 05, 25, 327.67, 10, 8.1
1969, 05, 26, 328.04, 12, 8.1
1969, 05, 27, 327.93,  8, 8.1
1969, 05, 28,    NaN,  0, 8.1
1969, 05, 29,    NaN,  0, 8.1
1969, 05, 30,    NaN,  0, 8.1
1969, 05, 31,    NaN,  0, 8.1
1969, 06, 01, 327.86,  9, 8.1
1969, 06, 02, 327.42, 10, 8.1
1969, 06, 03, 327.52, 17, 8.1
1969, 06, 04, 327.43, 15, 8.1
1969, 06, 05, 326.38, 15, 8.1
1969, 06, 06, 326.50,  7, 8.1
1969, 06, 07,    NaN,  0, 8.1
1969, 06, 08,    NaN,  0, 8.1
1969, 06, 09,    NaN,  0, 8.1
1969, 06, 10, 326.24,  7, 8.1
1969, 06, 11,    NaN,  0, 8.1
1969, 06, 12,    NaN,  0, 8.1
1969, 06, 13,    NaN,  0, 8.1
1969, 06, 14,    NaN,  0, 8.1
1969, 06, 15,    NaN,  0, 8.1
1969, 06, 16,    NaN,  0, 8.1
1969, 06, 17, 326.47,  3, 8.1
1969, 06, 18, 326.57, 10, 8.1
1969, 06, 19, 326.60,  7, 8.1
1969, 06, 20, 327.16,  7, 8.1
1969, 06, 21, 327.18,  5, 8.1
1969, 06, 22, 327.01,  6, 8.1
1969, 06, 23,    NaN,  0, 8.1
1969, 06, 24, 326.92,  3, 8.1
1969, 06, 25, 326.91,  7, 8.1
1969, 06, 26, 326.22,  2, 8.1
1969, 06, 27, 326.21,  8, 8.1
1969, 06, 28, 326.73, 14, 8.1
1969, 06, 29, 326.48, 24, 8.1
1969, 06, 30, 326.30, 17, 8.1
1969, 07, 01, 326.42, 23, 8.1
1969, 07, 02, 325.70,  7, 8.1
1969, 07, 03,    NaN,  0, 8.1
1969, 07, 04, 326.56,  7, 8.1
1969, 07, 05,    NaN,  0, 8.1
1969, 07, 06, 326.51,  9, 8.1
1969, 07, 07, 326.90,  9, 8.1
1969, 07, 08, 327.03, 23, 8.1
1969, 07, 09, 326.60,  7, 8.1
1969, 07, 10,    NaN,  0, 8.1
1969, 07, 11,    NaN,  0, 8.1
1969, 07, 12, 326.45, 15, 8.1
1969, 07, 13, 325.82,  3, 8.1
1969, 07, 14, 325.43, 12, 8.1
1969, 07, 15, 325.31,  4, 8.1
1969, 07, 16, 325.84,  1, 8.1
1969, 07, 17, 325.83,  7, 8.1
1969, 07, 18,    NaN,  0, 8.1
1969, 07, 19, 325.79, 10, 8.1
1969, 07, 20, 325.36,  3, 8.1
1969, 07, 21, 325.74,  9, 8.1
1969, 07, 22, 325.57,  7, 8.1
1969, 07, 23,    NaN,  0, 8.1
1969, 07, 24, 325.50,  1, 8.1
1969, 07, 25, 325.37,  4, 8.1
1969, 07, 26,    NaN,  0, 8.1
1969, 07, 27,    NaN,  0, 8.1
1969, 07, 28, 325.31,  4, 8.1
1969, 07, 29, 325.43, 10, 8.1
1969, 07, 30, 325.21, 13, 8.1
1969, 07, 31, 324.85,  3, 8.1
1969, 08, 01,    NaN,  0, 8.1
1969, 08, 02, 323.29,  8, 8.1
1969, 08, 03,    NaN,  0, 8.1
1969, 08, 04,    NaN,  0, 8.1
1969, 08, 05,    NaN,  0, 8.1
1969, 08, 06,    NaN,  0, 8.1
1969, 08, 07,    NaN,  0, 8.1
1969, 08, 08, 323.45,  1, 8.1
1969, 08, 09, 323.65,  7, 8.1
1969, 08, 10,    NaN,  0, 8.1
1969, 08, 11, 324.51, 19, 8.1
1969, 08, 12, 324.61, 24, 8.1
1969, 08, 13, 324.46,  1, 8.1
1969, 08, 14, 323.20,  4, 8.1
1969, 08, 15, 323.02,  7, 8.1
1969, 08, 16,    NaN,  0, 8.1
1969, 08, 17, 323.42,  6, 8.1
1969, 08, 18, 323.45,  5, 8.1
1969, 08, 19, 321.77,  4, 8.1
1969, 08, 20, 321.83,  8, 8.1
1969, 08, 21,    NaN,  0, 8.1
1969, 08, 22,    NaN,  0, 8.1
1969, 08, 23,    NaN,  0, 8.1
1969, 08, 24,    NaN,  0, 8.1
1969, 08, 25,    NaN,  0, 8.1
1969, 08, 26,    NaN,  0, 8.1
1969, 08, 27, 323.82, 17, 8.1
1969, 08, 28, 323.41,  4, 8.1
1969, 08, 29, 323.28,  6, 8.1
1969, 08, 30, 323.43, 15, 8.1
1969, 08, 31, 323.33, 13, 8.1
1969, 09, 01, 323.30,  6, 8.1
1969, 09, 02, 323.18, 10, 8.1
1969, 09, 03, 322.27,  6, 8.1
1969, 09, 04, 321.94,  7, 8.1
1969, 09, 05,    NaN,  0, 8.1
1969, 09, 06,    NaN,  0, 8.1
1969, 09, 07,    NaN,  0, 8.1
1969, 09, 08, 322.35,  6, 8.1
1969, 09, 09, 322.73,  2, 8.1
1969, 09, 10, 323.21,  8, 8.1
1969, 09, 11,    NaN,  0, 8.1
1969, 09, 12,    NaN,  0, 8.1
1969, 09, 13, 322.40,  1, 8.1
1969, 09, 14, 322.57, 20, 8.1
1969, 09, 15, 322.42, 19, 8.1
1969, 09, 16, 322.50,  5, 8.1
1969, 09, 17,    NaN,  0, 8.1
1969, 09, 18, 322.95,  9, 8.1
1969, 09, 19, 323.10,  3, 8.1
1969, 09, 20,    NaN,  0, 8.1
1969, 09, 21, 321.21,  3, 8.1
1969, 09, 22, 321.31,  7, 8.1
1969, 09, 23, 322.18,  6, 8.1
1969, 09, 24, 322.33,  1, 8.1
1969, 09, 25, 322.42,  9, 8.1
1969, 09, 26, 322.23, 18, 8.1
1969, 09, 27, 322.15, 11, 8.1
1969, 09, 28, 321.67, 12, 8.1
1969, 09, 29, 321.64, 10, 8.1
1969, 09, 30, 321.73, 19, 8.1
1969, 10, 01, 321.96,  7, 8.1
1969, 10, 02,    NaN,  0, 8.1
1969, 10, 03, 321.86, 11, 8.1
1969, 10, 04, 321.72,  8, 8.1
1969, 10, 05, 320.41,  2, 8.1
1969, 10, 06, 320.53,  9, 8.1
1969, 10, 07, 321.98, 16, 8.1
1969, 10, 08, 321.81, 17, 8.1
1969, 10, 09, 321.79, 14, 8.1
1969, 10, 10, 321.82,  9, 8.1
1969, 10, 11, 322.36, 17, 8.1
1969, 10, 12, 322.21, 20, 8.1
1969, 10, 13, 321.60, 12, 8.1
1969, 10, 14, 321.49, 11, 8.1
1969, 10, 15, 322.08, 18, 8.1
1969, 10, 16, 321.87, 13, 8.1
1969, 10, 17, 321.81, 15, 8.1
1969, 10, 18, 321.65,  8, 8.1
1969, 10, 19, 322.01, 16, 8.1
1969, 10, 20, 322.31,  8, 8.1
1969, 10, 21, 322.89,  8, 8.1
1969, 10, 22, 321.71,  3, 8.1
1969, 10, 23, 321.97, 14, 8.1
1969, 10, 24, 322.18,  9, 8.1
1969, 10, 25, 322.02, 19, 8.1
1969, 10, 26, 321.89,  7, 8.1
1969, 10, 27, 321.95,  7, 8.1
1969, 10, 28, 322.30,  2, 8.1
1969, 10, 29, 322.32, 12, 8.1
1969, 10, 30, 322.14, 14, 8.1
1969, 10, 31, 322.04,  4, 8.1
1969, 11, 01, 322.09, 10, 8.1
1969, 11, 02, 322.19, 13, 8.1
1969, 11, 03, 322.26, 17, 8.1
1969, 11, 04, 322.60, 24, 8.1
1969, 11, 05, 322.72, 23, 8.1
1969, 11, 06, 322.53,  9, 8.1
1969, 11, 07, 322.60,  8, 8.1
1969, 11, 08, 322.57,  6, 8.1
1969, 11, 09, 322.56,  7, 8.1
1969, 11, 10, 322.36,  3, 8.1
1969, 11, 11, 322.48, 14, 8.1
1969, 11, 12, 322.51,  5, 8.1
1969, 11, 13, 322.86, 16, 8.1
1969, 11, 14, 322.57, 16, 8.1
1969, 11, 15, 322.55, 16, 8.1
1969, 11, 16, 322.70, 14, 8.1
1969, 11, 17, 322.90, 20, 8.1
1969, 11, 18, 322.68, 13, 8.1
1969, 11, 19, 322.85, 14, 8.1
1969, 11, 20, 322.76, 12, 8.1
1969, 11, 21,    NaN,  0, 8.1
1969, 11, 22, 322.72,  5, 8.1
1969, 11, 23, 323.15, 20, 8.1
1969, 11, 24, 322.96,  7, 8.1
1969, 11, 25,    NaN,  0, 8.1
1969, 11, 26,    NaN,  0, 8.1
1969, 11, 27, 323.65,  9, 8.1
1969, 11, 28, 323.76, 14, 8.1
1969, 11, 29, 323.45,  7, 8.1
1969, 11, 30,    NaN,  0, 8.1
1969, 12, 01, 323.86,  8, 8.1
1969, 12, 02, 324.10, 16, 8.1
1969, 12, 03, 323.81, 18, 8.1
1969, 12, 04, 323.72,  6, 8.1
1969, 12, 05, 323.89, 21, 8.1
1969, 12, 06, 323.87, 11, 8.1
1969, 12, 07, 323.88, 21, 8.1
1969, 12, 08, 323.86, 16, 8.1
1969, 12, 09, 323.75, 13, 8.1
1969, 12, 10, 323.87,  8, 8.1
1969, 12, 11, 324.06,  9, 8.1
1969, 12, 12, 324.42,  7, 8.1
1969, 12, 13, 324.09, 10, 8.1
1969, 12, 14, 323.76,  5, 8.1
1969, 12, 15, 324.34,  2, 8.1
1969, 12, 16, 324.25, 14, 8.1
1969, 12, 17, 323.93, 16, 8.1
1969, 12, 18, 323.97, 19, 8.1
1969, 12, 19, 323.72,  8, 8.1
1969, 12, 20,    NaN,  0, 8.1
1969, 12, 21, 324.23,  7, 8.1
1969, 12, 22, 324.40, 10, 8.1
1969, 12, 23, 324.30,  8, 8.1
1969, 12, 24, 324.29, 14, 8.1
1969, 12, 25, 324.32, 12, 8.1
1969, 12, 26, 325.04,  6, 8.1
1969, 12, 27, 324.39, 19, 8.1
1969, 12, 28, 324.29, 15, 8.1
1969, 12, 29, 324.20,  5, 8.1
1969, 12, 30, 324.70,  9, 8.1
1969, 12, 31, 324.80,  9, 8.1
1970, 01, 01, 324.83, 10, 8.1
1970, 01, 02, 324.54,  8, 8.1
1970, 01, 03, 324.45, 20, 8.1
1970, 01, 04, 324.39, 21, 8.1
1970, 01, 05, 324.69,  7, 8.1
1970, 01, 06, 325.28, 21, 8.1
1970, 01, 07, 325.64, 24, 8.1
1970, 01, 08, 325.34, 24, 8.1
1970, 01, 09, 325.48, 17, 8.1
1970, 01, 10, 325.22, 16, 8.1
1970, 01, 11, 325.49, 12, 8.1
1970, 01, 12, 325.27, 23, 8.1
1970, 01, 13, 325.05, 15, 8.1
1970, 01, 14, 324.83, 17, 8.1
1970, 01, 15, 324.65, 16, 8.1
1970, 01, 16, 324.93, 19, 8.1
1970, 01, 17, 324.89, 18, 8.1
1970, 01, 18, 324.95, 18, 8.1
1970, 01, 19, 324.74, 10, 8.1
1970, 01, 20, 324.70,  5, 8.1
1970, 01, 21, 324.38,  1, 8.1
1970, 01, 22, 324.62,  9, 8.1
1970, 01, 23, 324.79,  2, 8.1
1970, 01, 24, 324.88, 12, 8.1
1970, 01, 25, 324.75, 14, 8.1
1970, 01, 26, 324.98, 12, 8.1
1970, 01, 27, 325.29, 18, 8.1
1970, 01, 28, 325.44,  9, 8.1
1970, 01, 29, 325.51,  4, 8.1
1970, 01, 30, 325.83,  7, 8.1
1970, 01, 31, 325.74, 10, 8.1
1970, 02, 01,    NaN,  0, 8.1
1970, 02, 02, 326.12,  5, 8.1
1970, 02, 03, 326.12, 14, 8.1
1970, 02, 04, 325.99,  2, 8.1
1970, 02, 05,    NaN,  0, 8.1
1970, 02, 06, 324.87,  8, 8.1
1970, 02, 07, 325.75,  5, 8.1
1970, 02, 08, 325.75,  5, 8.1
1970, 02, 09,    NaN,  0, 8.1
1970, 02, 10, 326.01,  5, 8.1
1970, 02, 11, 326.16,  6, 8.1
1970, 02, 12, 325.98, 11, 8.1
1970, 02, 13, 325.04,  8, 8.1
1970, 02, 14, 326.14, 12, 8.1
1970, 02, 15, 326.37, 15, 8.1
1970, 02, 16, 326.30, 19, 8.1
1970, 02, 17, 326.18,  8, 8.1
1970, 02, 18, 326.45, 14, 8.1
1970, 02, 19, 326.11, 11, 8.1
1970, 02, 20, 326.09, 11, 8.1
1970, 02, 21, 326.23,  9, 8.1
1970, 02, 22, 326.10,  3, 8.1
1970, 02, 23, 326.38,  8, 8.1
1970, 02, 24,    NaN,  0, 8.1
1970, 02, 25, 325.97, 12, 8.1
1970, 02, 26, 326.01, 13, 8.1
1970, 02, 27, 325.97, 11, 8.1
1970, 02, 28, 326.07,  8, 8.1
1970, 03, 01, 326.19,  9, 8.1
1970, 03, 02, 326.31, 11, 8.1
1970, 03, 03, 326.33,  8, 8.1
1970, 03, 04, 326.60,  3, 8.1
1970, 03, 05, 326.56,  5, 8.1
1970, 03, 06,    NaN,  0, 8.1
1970, 03, 07, 326.04,  9, 8.1
1970, 03, 08, 327.04, 17, 8.1
1970, 03, 09, 327.26, 15, 8.1
1970, 03, 10, 327.53, 10, 8.1
1970, 03, 11, 327.19, 14, 8.1
1970, 03, 12,    NaN,  0, 8.1
1970, 03, 13,    NaN,  0, 8.1
1970, 03, 14, 326.75,  5, 8.1
1970, 03, 15, 326.71,  5, 8.1
1970, 03, 16,    NaN,  0, 8.1
1970, 03, 17,    NaN,  0, 8.1
1970, 03, 18, 327.76, 13, 8.1
1970, 03, 19, 327.35, 13, 8.1
1970, 03, 20, 327.76, 17, 8.1
1970, 03, 21, 328.18, 23, 8.1
1970, 03, 22, 327.56,  4, 8.1
1970, 03, 23, 327.45,  6, 8.1
1970, 03, 24,    NaN,  0, 8.1
1970, 03, 25,    NaN,  0, 8.1
1970, 03, 26,    NaN,  0, 8.1
1970, 03, 27, 327.16,  3, 8.1
1970, 03, 28, 327.25,  9, 8.1
1970, 03, 29, 327.16,  9, 8.1
1970, 03, 30, 326.85,  2, 8.1
1970, 03, 31,    NaN,  0, 8.1
1970, 04, 01,    NaN,  0, 8.1
1970, 04, 02, 327.46,  8, 8.1
1970, 04, 03, 327.07,  1, 8.1
1970, 04, 04, 328.92,  8, 8.1
1970, 04, 05, 328.95, 11, 8.1
1970, 04, 06,    NaN,  0, 8.1
1970, 04, 07,    NaN,  0, 8.1
1970, 04, 08, 328.73, 14, 8.1
1970, 04, 09, 328.41, 11, 8.1
1970, 04, 10, 327.28,  8, 8.1
1970, 04, 11, 327.29,  8, 8.1
1970, 04, 12, 327.90, 15, 8.1
1970, 04, 13,    NaN,  0, 8.1
1970, 04, 14,    NaN,  0, 8.1
1970, 04, 15, 326.75,  7, 8.1
1970, 04, 16, 327.56, 17, 8.1
1970, 04, 17, 327.47,  9, 8.1
1970, 04, 18, 327.01,  5, 8.1
1970, 04, 19,    NaN,  0, 8.1
1970, 04, 20, 328.52, 10, 8.1
1970, 04, 21, 328.69, 10, 8.1
1970, 04, 22, 328.43,  9, 8.1
1970, 04, 23, 328.70, 16, 8.1
1970, 04, 24, 328.47, 16, 8.1
1970, 04, 25, 328.13, 15, 8.1
1970, 04, 26, 328.53, 17, 8.1
1970, 04, 27, 328.82,  2, 8.1
1970, 04, 28, 328.76, 16, 8.1
1970, 04, 29, 328.29, 11, 8.1
1970, 04, 30, 328.42,  7, 8.1
1970, 05, 01,    NaN,  0, 8.1
1970, 05, 02, 327.12,  5, 8.1
1970, 05, 03, 327.20, 11, 8.1
1970, 05, 04, 327.37,  5, 8.1
1970, 05, 05, 327.76, 10, 8.1
1970, 05, 06, 327.80,  4, 8.1
1970, 05, 07, 327.03,  7, 8.1
1970, 05, 08, 327.37, 10, 8.1
1970, 05, 09, 327.29, 14, 8.1
1970, 05, 10, 327.70, 14, 8.1
1970, 05, 11, 327.49,  8, 8.1
1970, 05, 12, 327.58,  6, 8.1
1970, 05, 13, 327.87, 14, 8.1
1970, 05, 14, 327.61,  5, 8.1
1970, 05, 15, 327.61,  2, 8.1
1970, 05, 16, 328.03,  3, 8.1
1970, 05, 17, 327.87, 17, 8.1
1970, 05, 18, 328.07,  8, 8.1
1970, 05, 19,    NaN,  0, 8.1
1970, 05, 20,    NaN,  0, 8.1
1970, 05, 21,    NaN,  0, 8.1
1970, 05, 22,    NaN,  0, 8.1
1970, 05, 23, 328.66, 17, 8.1
1970, 05, 24,    NaN,  0, 8.1
1970, 05, 25, 329.00, 11, 8.1
1970, 05, 26, 329.02, 14, 8.1
1970, 05, 27, 328.35,  7, 8.1
1970, 05, 28,    NaN,  0, 8.1
1970, 05, 29,    NaN,  0, 8.1
1970, 05, 30,    NaN,  0, 8.1
1970, 05, 31, 328.71,  7, 8.1
1970, 06, 01, 328.52,  6, 8.1
1970, 06, 02, 328.76,  2, 8.1
1970, 06, 03, 327.16,  8, 8.1
1970, 06, 04, 327.49, 18, 8.1
1970, 06, 05, 327.68,  9, 8.1
1970, 06, 06, 327.36, 10, 8.1
1970, 06, 07, 327.58, 18, 8.1
1970, 06, 08, 327.73, 15, 8.1
1970, 06, 09, 327.62, 11, 8.1
1970, 06, 10, 327.48, 16, 8.1
1970, 06, 11, 327.54, 14, 8.1
1970, 06, 12, 327.33,  8, 8.1
1970, 06, 13, 327.51, 18, 8.1
1970, 06, 14, 328.06, 10, 8.1
1970, 06, 15,    NaN,  0, 8.1
1970, 06, 16, 328.14,  4, 8.1
1970, 06, 17, 328.13,  9, 8.1
1970, 06, 18, 327.81, 17, 8.1
1970, 06, 19, 327.64,  4, 8.1
1970, 06, 20, 327.60,  1, 8.1
1970, 06, 21, 327.74,  9, 8.1
1970, 06, 22, 327.82,  9, 8.1
1970, 06, 23, 327.92, 12, 8.1
1970, 06, 24,    NaN,  0, 8.1
1970, 06, 25, 327.65,  4, 8.1
1970, 06, 26, 327.63,  8, 8.1
1970, 06, 27, 327.61,  1, 8.1
1970, 06, 28, 327.72,  9, 8.1
1970, 06, 29, 327.22,  6, 8.1
1970, 06, 30, 327.80,  8, 8.1
1970, 07, 01, 327.42, 12, 8.1
1970, 07, 02, 327.29,  8, 8.1
1970, 07, 03, 327.24,  9, 8.1
1970, 07, 04, 327.88,  6, 8.1
1970, 07, 05, 327.77,  6, 8.1
1970, 07, 06,    NaN,  0, 8.1
